,,gdp_per_capita,health_exp_gdp,life_expectancy,infant_mortality,population
FIN,2015,42560.3456767103,9.64523888,81.4804878048781,2.0,5479531.0
FIN,2016,43451.2562442158,9.37796021,81.4292682926829,1.9,5495303.0
FIN,2017,46085.0174739036,9.12670135,81.6317073170732,1.9,5508214.0
FIN,2018,49654.2497035329,9.04514217,81.7341463414634,1.9,5515525.0
FIN,2019,48358.1807773701,9.17142677,81.9829268292683,1.9,5521606.0
FIN,2020,48828.6846862799,9.63249588,81.9317073170732,1.8,5529543.0
FIN,2021,53099.1351400148,9.83458328,81.8853658536585,1.8,5541017.0
FIN,2022,50440.560224974,9.6589222,81.1878048780488,1.8,5556106.0
FIN,2023,52821.5114340717,,81.6853658536585,1.8,5583911.0
FIN,2024,53188.6186245158,,,,5637214.0
FRA,2015,36702.4323733379,11.43985462,82.3219512195122,3.2,66548272.0
FRA,2016,37024.2157133669,11.49048996,82.5731707317073,3.2,66724104.0
FRA,2017,38687.1626407164,11.37063789,82.5756097560976,3.3,66918020.0
FRA,2018,41418.1766484844,11.21033764,82.6756097560976,3.3,67158348.0
FRA,2019,40408.2848574751,11.09938431,82.8268292682927,3.3,67382061.0
FRA,2020,39169.8606000707,12.07226849,82.1756097560976,3.3,67601110.0
FRA,2021,43725.0999521245,12.29229355,82.3243902439024,3.4,67842811.0
FRA,2022,41082.8119320747,11.8819046,82.1292682926829,3.4,68065015.0
FRA,2023,44690.9345395117,,82.9292682926829,3.4,68287487.0
FRA,2024,46150.4876861593,,,,68516699.0
PYF,2015,19166.9594761931,,82.339,,277866.0
PYF,2016,19690.0775734589,,82.555,,279178.0
PYF,2017,20826.9312492172,,82.774,,280087.0
PYF,2018,21925.616043938,,82.985,,279815.0
PYF,2019,21582.5892046801,,83.195,,279034.0
PYF,2020,19966.4838503859,,82.459,,279209.0
PYF,2021,21982.9038942614,,79.571,,279792.0
PYF,2022,20738.6499971661,,83.859,,280378.0
PYF,2023,22774.1418988734,,84.07,,281118.0
PYF,2024,,,,,281807.0
GAB,2015,7047.12654634355,2.65743947,66.336,33.5,2040989.0
GAB,2016,6677.07003901644,3.1076982,66.583,32.3,2100306.0
GAB,2017,6921.73373135624,2.78068876,66.816,31.7,2156900.0
GAB,2018,7624.2775233771,2.75235105,67.043,30.7,2212318.0
GAB,2019,7441.1786472281,2.7768569,67.337,29.7,2267706.0
GAB,2020,6605.80346077904,3.41717625,67.073,28.5,2322539.0
GAB,2021,8181.40914134398,2.69024062,67.072,28.1,2376722.0
GAB,2022,8409.20741452279,2.85591531,67.713,27.2,2430747.0
GAB,2023,8071.39777400455,,68.337,26.5,2484789.0
GAB,2024,8218.76307061848,,,,2538952.0
GMB,2015,619.536364296461,3.1761291,62.971,43.8,2224529.0
GMB,2016,650.056501323611,3.19523716,63.386,42.3,2283769.0
GMB,2017,642.522641296331,3.35449266,63.708,41.0,2342189.0
GMB,2018,696.219806960615,3.23713565,64.034,39.7,2399632.0
GMB,2019,738.186751987483,3.14534926,64.427,38.4,2456844.0
GMB,2020,720.335143352133,3.72824264,64.418,37.2,2515733.0
GMB,2021,781.890925169531,3.19251013,63.847,36.0,2576010.0
GMB,2022,836.244875582631,3.41435836,64.859,34.9,2636470.0
GMB,2023,888.157407441902,,65.86,33.8,2697845.0
GMB,2024,908.525674150965,,,,2759988.0
GEO,2015,4086.6223465965,7.29130507,73.241,8.9,3725276.0
GEO,2016,4143.40125686315,7.839849,73.136,8.7,3727505.0
GEO,2017,4418.75206546679,6.95936155,73.435,8.5,3728004.0
GEO,2018,4804.0546040444,6.99180031,73.985,8.4,3726549.0
GEO,2019,4741.2832715876,6.59411573,74.165,8.3,3720161.0
GEO,2020,4300.85701291207,8.34160137,73.509,8.2,3722716.0
GEO,2021,5083.60695484577,8.3153286,71.635,8.2,3708610.0
GEO,2022,6729.84659930283,7.25569582,74.141,8.1,3712502.0
GEO,2023,8283.66960652261,,74.496,8.0,3715483.0
GEO,2024,9193.66366361489,,,,3673850.0
DEU,2015,41911.0109851054,11.19027996,80.6414634146341,3.3,81686611.0
DEU,2016,42961.0356905775,11.24166584,80.990243902439,3.3,82348669.0
DEU,2017,45526.5999576533,11.32552433,80.9926829268293,3.2,82657002.0
DEU,2018,48874.8595028454,11.47314644,80.8926829268293,3.2,82905782.0
DEU,2019,47623.8656074829,11.71595001,81.2926829268293,3.1,83092962.0
DEU,2020,47379.765194548,12.6902256,81.0414634146342,3.1,83160871.0
DEU,2021,52265.6541620571,12.90171242,80.790243902439,3.1,83196078.0
DEU,2022,49686.1154582583,12.60513115,80.6080487804878,3.1,83797985.0
DEU,2023,53940.4073447462,11.79903221,80.5414634146342,3.1,83901923.0
DEU,2024,55800.2194549412,,,,83510950.0
GHA,2015,1722.77282833606,4.5429678,63.175,37.7,28696068.0
GHA,2016,1912.47991339951,3.39035821,63.522,36.4,29356742.0
GHA,2017,2012.28662641265,2.68786979,63.829,35.1,30008354.0
GHA,2018,2195.32166016377,2.43001175,64.138,33.9,30637585.0
GHA,2019,2186.65822682613,3.25450468,64.455,32.6,31258945.0
GHA,2020,2195.45481659987,4.4331708,64.309,31.4,31887809.0
GHA,2021,2445.18662529344,3.86030865,64.286,30.2,32518665.0
GHA,2022,2229.89122647803,3.6993649,65.246,29.2,33149152.0
GHA,2023,2383.90410483418,,65.498,28.2,33787914.0
GHA,2024,2405.79466378083,,,,34427414.0
GIB,2015,,,82.668,,33193.0
GIB,2016,,,82.741,,33658.0
GIB,2017,,,82.858,,34245.0
GIB,2018,,,83.028,,34854.0
GIB,2019,,,83.183,,35494.0
GIB,2020,,,83.07,,36173.0
GIB,2021,,,80.274,,36858.0
GIB,2022,,,83.517,,37609.0
GIB,2023,,,83.553,,38471.0
GIB,2024,,,,,39329.0
GRC,2015,17980.7298238137,8.22004509,81.0365853658537,3.6,10820883.0
GRC,2016,17919.2426377048,8.44874573,81.3878048780488,3.6,10775971.0
GRC,2017,18631.9930129293,8.13515854,81.2878048780488,3.6,10754679.0
GRC,2018,19873.4015238771,8.12024307,81.7878048780488,3.6,10732882.0
GRC,2019,19335.3602002969,8.1982832,81.6390243902439,3.5,10721582.0
GRC,2020,17886.733165236,9.5242157,81.2878048780488,3.4,10698599.0
GRC,2021,20654.7001960815,9.18476486,80.0829268292683,3.3,10569207.0
GRC,2022,20971.8349258283,8.49983692,80.7878048780488,3.3,10436882.0
GRC,2023,23400.7278817691,,81.5365853658537,3.2,10405588.0
GRC,2024,24752.1068401681,,,,10388805.0
GRL,2015,44536.3549705377,,71.4790243902439,,56114.0
GRL,2016,48181.7453541266,,71.8385365853659,,56186.0
GRL,2017,50765.7494665372,,71.9321951219512,,56172.0
GRL,2018,54545.135857765,,71.9675609756098,,56023.0
GRL,2019,53309.2035905065,,71.9443902439024,,56225.0
GRL,2020,54812.6661771023,,71.8507317073171,,56367.0
GRL,2021,58135.9939910203,,71.8139024390244,,56653.0
GRL,2022,55635.0006491223,,71.5404878048781,,56661.0
GRL,2023,58498.9743142433,,71.549756097561,,56865.0
GRL,2024,,,,,56836.0
GRD,2015,8694.12438005692,4.64675617,75.037,15.8,114676.0
GRD,2016,9221.23461079424,4.43910027,75.01,16.1,115130.0
GRD,2017,9751.42661155932,4.65701056,74.977,16.4,115438.0
GRD,2018,10083.021279225,4.58373737,74.957,16.6,115691.0
GRD,2019,10462.7929159533,4.93189621,74.971,16.8,115981.0
GRD,2020,8968.55890108484,5.3228159,75.019,17.0,116341.0
GRD,2021,9622.24050459345,5.34433317,74.522,17.0,116688.0
GRD,2022,10535.4588771454,4.94846392,75.151,16.9,116913.0
GRD,2023,11308.2874249451,,75.205,16.7,117081.0
GRD,2024,11871.6117006031,,,,117207.0
GUM,2015,35165.7014644795,,76.444,,164905.0
GUM,2016,35930.6594898711,,76.449,,164233.0
GUM,2017,36779.0078903909,,76.463,,163490.0
GUM,2018,37195.9503070464,,76.561,,162679.0
GUM,2019,39274.9431424899,,76.645,,161808.0
GUM,2020,36482.9363953675,,75.529,,162158.0
GUM,2021,38074.8793745801,,75.434,,163730.0
GUM,2022,41833.1517132825,,77.102,,165180.0
GUM,2023,,,77.209,,166506.0
GUM,2024,,,,,167777.0
GTM,2015,3893.50522093509,6.00602007,70.915,23.3,15971743.0
GTM,2016,4060.13754974186,6.07008219,71.215,22.5,16268760.0
GTM,2017,4324.99608157801,6.13563824,71.583,21.7,16567357.0
GTM,2018,4352.94651790253,6.10662699,71.496,21.0,16845685.0
GTM,2019,4511.99755157656,6.17443275,71.639,20.4,17103803.0
GTM,2020,4477.61761796418,6.45951891,69.971,19.7,17357325.0
GTM,2021,4912.62225721201,6.97680426,67.858,19.0,17598650.0
GTM,2022,5358.70127494396,7.44098806,71.206,18.4,17847877.0
GTM,2023,5758.30876298845,,72.602,17.9,18124838.0
GTM,2024,6150.02597767851,,,,18406359.0
GIN,2015,747.356966759448,5.80919266,57.899,71.6,11767070.0
GIN,2016,711.996509782316,5.39694929,58.49,70.2,12073030.0
GIN,2017,833.598621691121,3.91512728,58.715,69.4,12385659.0
GIN,2018,933.273615633705,3.73843002,59.043,68.5,12704774.0
GIN,2019,1031.34146480732,4.08876228,59.379,67.4,13034346.0
GIN,2020,1053.66097696415,3.90094519,59.35,66.0,13371183.0
GIN,2021,1244.96550477914,3.7175858,59.373,64.6,13710513.0
GIN,2022,1416.59612011764,3.95847702,60.432,63.1,14055137.0
GIN,2023,1555.49375806861,,60.74,61.5,14405468.0
GIN,2024,1717.02318120779,,,,14754785.0
GNB,2015,645.066837207039,8.13228226,60.071,55.3,1786457.0
GNB,2016,679.665386626818,8.32881451,60.619,53.4,1831893.0
GNB,2017,783.123186602022,7.00049543,61.148,51.7,1877072.0
GNB,2018,808.531613218504,7.28224373,61.652,50.0,1922168.0
GNB,2019,807.425524872835,7.17018223,62.161,48.3,1967696.0
GNB,2020,836.26731423732,9.0293932,61.343,47.0,2013255.0
GNB,2021,912.484104692847,8.16332626,61.653,45.7,2058841.0
GNB,2022,873.437861875428,8.11358356,63.605,44.3,2105529.0
GNB,2023,964.927554218909,,64.085,43.1,2153339.0
GNB,2024,962.983627901892,,,,2201352.0
GUY,2015,5640.41560569466,4.02264786,67.719,30.3,758781.0
GUY,2016,5870.87823759835,4.01842117,68.069,29.5,763548.0
GUY,2017,6178.6650437298,4.3191123,68.543,28.6,768479.0
GUY,2018,6048.38697180418,4.90492535,68.829,27.8,791556.0
GUY,2019,6405.82443444562,4.90331507,69.067,27.0,807665.0
GUY,2020,6775.70939096303,5.4180727,67.751,26.2,807481.0
GUY,2021,9860.87014834386,4.92369986,64.323,25.3,815482.0
GUY,2022,17913.4928066879,3.00636959,69.888,24.6,821637.0
GUY,2023,20473.7002190617,,70.18,23.8,826353.0
GUY,2024,29883.6341152001,,,,831087.0
HTI,2015,1411.12684746796,5.07518148,63.224,50.0,10523242.0
HTI,2016,1318.40268167953,4.80760574,63.325,48.7,10671457.0
HTI,2017,1395.23945184461,3.8199389,63.832,47.5,10817754.0
HTI,2018,1496.38048970156,4.31650305,64.077,46.3,10962362.0
HTI,2019,1352.17204191532,3.91107917,64.328,45.0,11105163.0
HTI,2020,1290.32538667383,3.22171092,63.773,43.8,11243848.0
HTI,2021,1835.44394078496,3.44216156,62.613,42.5,11374586.0
HTI,2022,1760.62635668777,3.20848918,63.948,41.5,11503606.0
HTI,2023,1705.75808460999,,64.936,40.3,11637398.0
HTI,2024,2142.62330526788,,,,11772557.0
HND,2015,2271.20265980349,7.4837904,71.323,17.2,9237305.0
HND,2016,2307.34468351082,7.709445,71.615,16.6,9412380.0
HND,2017,2413.0076562942,7.00668859,71.805,16.1,9588137.0
HND,2018,2464.64241531918,7.22820663,72.001,15.6,9765210.0
HND,2019,2502.32744328073,7.28237152,72.124,15.1,9943633.0
HND,2020,2307.61494319511,9.03509808,70.864,14.6,10119640.0
HND,2021,2735.14751503977,9.16101742,69.492,14.1,10289877.0
HND,2022,3003.28996826399,8.28209972,72.715,13.7,10463872.0
HND,2023,3227.45762509776,,72.884,13.3,10644851.0
HND,2024,3426.43483328923,,,,10825703.0
HKG,2015,42432.1619740441,,84.2526829268293,,7291300.0
HKG,2016,43734.1980702999,,84.2114634146342,,7336600.0
HKG,2017,46160.429791493,,84.6956097560976,,7393200.0
HKG,2018,48537.5668888343,,84.869756097561,,7452600.0
HKG,2019,48359.0011950597,,85.1558536585366,,7507900.0
HKG,2020,46109.2299946609,,85.4963414634146,,7481000.0
HKG,2021,49770.5642374739,,85.5326829268293,,7413100.0
HKG,2022,48825.8441873536,,83.6609756097561,,7346100.0
HKG,2023,50565.4647717265,,85.2473170731707,,7536100.0
HKG,2024,54107.034521746,,,,7524100.0
HUN,2015,12782.9412577973,6.85402203,75.5682926829269,4.2,9797755.0
HUN,2016,13215.8605277789,6.9877739,76.0634146341464,4.0,9759755.0
HUN,2017,14736.1668157258,6.74387121,75.8170731707317,3.7,9726756.0
HUN,2018,16605.0570511887,6.57987547,76.0658536585366,3.6,9706964.0
HUN,2019,17012.8598553199,6.28167295,76.3195121951219,3.5,9694824.0
HUN,2020,16386.9308821258,7.28760386,75.419512195122,3.4,9670419.0
HUN,2021,19030.628130329,7.38329268,74.0658536585366,3.3,9630932.0
HUN,2022,18483.6366867035,6.68981791,75.8682926829268,3.2,9605074.0
HUN,2023,22312.1790289763,6.3573041,76.7707317073171,3.2,9592186.0
HUN,2024,23310.7512733957,,,,9562314.0
ISL,2015,52951.6815110898,8.13121986,82.4682926829268,2.0,330815.0
ISL,2016,61987.9263620283,8.15569115,82.2048780487805,2.0,335439.0
ISL,2017,72010.1490316258,8.3243084,82.6609756097561,2.0,343400.0
ISL,2018,74452.1890731447,8.43817616,82.8609756097561,2.0,352721.0
ISL,2019,68452.23622306,8.63996315,83.1634146341463,2.0,360563.0
ISL,2020,59023.5663465778,9.67780685,83.0634146341463,2.0,366463.0
ISL,2021,69178.4046960961,9.78697014,83.1658536585366,2.0,372520.0
ISL,2022,75121.0152280628,9.28593922,82.119512195122,2.0,382003.0
ISL,2023,79960.0961535662,8.99166012,82.6073170731707,1.9,393349.0
ISL,2024,82703.8579937471,,,,404610.0
IND,2015,1583.99815907985,3.59565973,69.326,36.6,1328024498.0
IND,2016,1707.50892912243,3.50430417,69.709,34.7,1343944296.0
IND,2017,1950.10468280866,2.93597651,70.068,33.0,1359657400.0
IND,2018,1966.25455171679,2.8584938,70.415,31.3,1374659064.0
IND,2019,2041.42863698585,2.95299792,70.746,29.7,1389030312.0
IND,2020,1907.04251637669,3.34146094,70.156,28.2,1402617695.0
IND,2021,2239.61384367482,3.34680939,67.282,26.8,1414203896.0
IND,2022,2347.44829434623,3.3058846,71.698,25.6,1425423212.0
IND,2023,2530.12031278204,,72.003,24.5,1438069596.0
IND,2024,2696.66389984463,,,,1450935791.0
IDN,2015,3288.22269725538,2.92428517,69.52,22.3,261799249.0
IDN,2016,3521.46943457574,3.02147198,69.733,21.5,264627418.0
IDN,2017,3798.88326174526,2.90417194,69.953,20.7,267346658.0
IDN,2018,3860.95353090726,2.86757827,70.08,19.9,269951846.0
IDN,2019,4106.94856160358,2.87862897,70.349,19.3,272489381.0
IDN,2020,3853.70288774146,3.42067289,68.817,18.6,274814866.0
IDN,2021,4287.17313995098,3.70634937,67.452,18.0,276758053.0
IDN,2022,4730.83484836107,2.69394851,70.925,17.5,278830529.0
IDN,2023,4876.30774512252,,71.146,17.0,281190067.0
IDN,2024,4925.43048751861,,,,283487931.0
IRN,2015,4952.73355532178,7.53311825,75.907,13.9,82619362.0
IRN,2016,5477.03712389913,7.99202633,76.155,13.5,83812228.0
IRN,2017,5753.11544659399,7.83454609,76.396,13.0,85026754.0
IRN,2018,4631.78709016514,7.73915195,76.621,12.5,86117998.0
IRN,2019,3831.27894763337,6.27398872,76.855,12.1,87051648.0
IRN,2020,2988.78122414716,5.40149546,74.141,11.7,87723443.0
IRN,2021,4334.79268631354,5.77013779,73.752,11.4,88455488.0
IRN,2022,4405.09291519791,5.34889174,76.799,11.0,89524246.0
IRN,2023,4465.63766853306,,77.654,10.7,90608707.0
IRN,2024,4771.40029026226,,,,91567738.0
IRQ,2015,4440.14189252367,3.15587044,69.977,26.7,37560535.0
IRQ,2016,4334.42096404188,4.58949184,68.683,25.9,38469627.0
IRQ,2017,4759.2846435467,4.04064989,69.788,25.1,39337353.0
IRQ,2018,5646.68932074742,4.12989378,71.116,24.4,40265624.0
IRQ,2019,5671.8568632942,4.28182745,71.245,23.6,41192171.0
IRQ,2020,4295.18945121228,5.76473284,69.651,22.9,42116605.0
IRQ,2021,4868.49431080783,5.25095701,70.704,22.2,43071211.0
IRQ,2022,6520.73154560584,4.29332495,72.037,21.5,44070551.0
IRQ,2023,5965.31835077761,,72.324,20.8,45074049.0
IRQ,2024,6073.61032342708,,,,46042015.0
IRL,2015,64311.8234684057,7.32119417,81.4536585365854,3.2,4701957.0
IRL,2016,64192.9418053178,7.4818964,81.6536585365854,3.1,4762722.0
IRL,2017,72198.1076995377,7.10795546,82.1560975609756,3.0,4827445.0
IRL,2018,80738.9628834696,6.47943211,82.2048780487805,3.0,4898022.0
IRL,2019,81810.1926481407,6.71554708,82.7024390243903,3.0,4976456.0
IRL,2020,86622.5067251295,7.06342745,82.4560975609756,3.1,5039747.0
IRL,2021,103961.976350649,6.59614468,82.2536585365854,3.2,5110585.0
IRL,2022,105234.511567597,6.11978531,82.509756097561,3.3,5212836.0
IRL,2023,103887.800388081,,82.8609756097561,3.4,5307600.0
IRL,2024,107316.337306921,,,,5380257.0
IMN,2015,84753.5187422732,,80.267,,83593.0
IMN,2016,82025.9454509241,,80.391,,83466.0
IMN,2017,83481.3038489014,,80.506,,83609.0
IMN,2018,89393.8244248812,,80.614,,83805.0
IMN,2019,87127.5517977404,,80.74,,83957.0
IMN,2020,79513.5330346598,,80.591,,84064.0
IMN,2021,94299.969348965,,80.42,,84106.0
IMN,2022,88328.548125887,,80.956,,84132.0
IMN,2023,,,80.999,,84165.0
IMN,2024,,,,,84160.0
ISR,2015,36213.1041481958,7.02217817,82.0512195121951,3.1,8380100.0
ISR,2016,37671.5389138798,7.09562969,82.4073170731707,3.1,8546000.0
ISR,2017,41138.470964272,7.17605686,82.5512195121951,3.0,8713300.0
ISR,2018,42362.6652754196,7.22799444,82.8024390243903,2.9,8882800.0
ISR,2019,44250.6313628073,7.17438793,82.8048780487805,2.9,9054000.0
ISR,2020,44575.5719045492,7.70120192,82.6487804878049,2.8,9215100.0
ISR,2021,52270.9040241956,7.67129993,82.5,2.8,9371400.0
ISR,2022,54949.621556429,7.34161806,82.7,2.7,9557500.0
ISR,2023,52003.7200729997,,83.1951219512195,2.7,9849000.0
ISR,2024,54176.6844383302,,,,9974400.0
ITA,2015,30639.8829751432,8.85689163,82.5439024390244,3.0,60229605.0
ITA,2016,31391.5692898108,8.72533035,83.2439024390244,2.9,60115223.0
ITA,2017,32844.115660604,8.67773914,82.9463414634147,2.8,60002252.0
ITA,2018,34904.1081923834,8.68187714,83.3463414634146,2.7,60148658.0
ITA,2019,33812.788724868,8.65633965,83.4975609756098,2.6,59729081.0
ITA,2020,32091.4866621366,9.62485981,82.1951219512195,2.5,59438851.0
ITA,2021,36852.5425414951,9.34389782,82.6463414634146,2.5,59133173.0
ITA,2022,35653.9042103495,9.02753067,82.7,2.4,59013667.0
ITA,2023,39065.4244365633,8.51808929,83.7,2.3,58993475.0
ITA,2024,40226.0472416173,,,,58986023.0
JAM,2015,5062.8955502426,5.62470436,72.214,17.6,2802534.0
JAM,2016,5009.79448724295,5.70102215,72.052,17.6,2809915.0
JAM,2017,5259.31332766957,6.14859295,71.879,17.6,2815764.0
JAM,2018,5578.10347525832,5.96798849,71.606,17.7,2820097.0
JAM,2019,5607.24299266608,6.09761,71.532,17.8,2823271.0
JAM,2020,4879.44025773374,6.62580395,71.452,18.0,2830739.0
JAM,2021,5165.33782130331,7.18521214,69.085,18.1,2837682.0
JAM,2022,6022.15339791763,7.77706337,71.481,18.3,2839144.0
JAM,2023,6839.72502408181,,71.479,18.3,2839786.0
JAM,2024,7019.74634780454,,,,2839175.0
JPN,2015,34960.6393843385,10.74969959,83.7939024390244,2.0,127141000.0
JPN,2016,39375.4731620781,10.65891552,83.9848780487805,2.0,127076000.0
JPN,2017,38834.0529341227,10.65627098,84.099756097561,1.9,126972000.0
JPN,2018,39751.1330982711,10.73988247,84.2109756097561,1.9,126811000.0
JPN,2019,40415.9567649547,10.96998405,84.3563414634146,1.8,126633000.0
JPN,2020,40028.7341726762,11.20903683,84.56,1.8,126261000.0
JPN,2021,40094.5599795288,11.18996906,84.4456097560976,1.8,125681593.0
JPN,2022,34065.6438962526,11.42183685,83.9963414634146,1.8,125124989.0
JPN,2023,33836.1756271617,,84.0412195121951,1.8,124516650.0
JPN,2024,32475.8924992191,,,,123975371.0
JOR,2015,4042.75678097555,7.4609561,75.06,15.0,9544729.0
JOR,2016,3986.71677010853,6.97644138,75.55,14.7,10006367.0
JOR,2017,4065.61628749384,7.10953665,76.071,14.3,10234226.0
JOR,2018,4145.43989673265,6.98295021,76.491,14.0,10462306.0
JOR,2019,4170.1144003465,7.07244635,76.865,13.6,10671891.0
JOR,2020,4022.0401356135,7.11578226,75.583,13.3,10865228.0
JOR,2021,4183.49998326866,7.20182657,74.204,12.9,11066356.0
JOR,2022,4332.25159897931,6.82820034,77.088,12.6,11256263.0
JOR,2023,4466.08314208575,,77.814,12.2,11439213.0
JOR,2024,4618.09592498567,,,,11552876.0
KAZ,2015,10196.1226255982,3.04051137,72.024,9.5,18084169.0
KAZ,2016,7475.56688689424,3.42235589,72.549,8.8,18363600.0
KAZ,2017,8943.08416791984,3.05244446,72.996,8.4,18651931.0
KAZ,2018,9472.48527327758,2.8178606,73.369,8.2,18932727.0
KAZ,2019,9457.12614657136,2.78745699,73.658,8.1,19209555.0
KAZ,2020,8781.50797787648,3.75300956,71.195,8.0,19482117.0
KAZ,2021,9983.60103576902,3.92458963,70.131,7.9,19743603.0
KAZ,2022,11255.3396437881,3.74026752,73.503,7.7,20034609.0
KAZ,2023,12879.4275257974,,74.402,7.6,20330104.0
KAZ,2024,14005.3487362345,,,,20592571.0
KEN,2015,1489.11959777284,4.76439571,62.279,39.1,47088526.0
KEN,2016,1554.12610314423,4.75429106,62.526,38.7,48139687.0
KEN,2017,1667.48447230835,3.98597503,62.725,38.5,49197766.0
KEN,2018,1836.45275528993,4.09903383,62.825,37.8,50207107.0
KEN,2019,1960.40808854893,4.36874676,62.939,37.2,51202827.0
KEN,2020,1927.66459027849,4.49248838,61.596,36.9,52217334.0
KEN,2021,2061.35622089594,4.56525421,61.225,36.4,53219166.0
KEN,2022,2109.56288513137,4.32603645,63.549,35.8,54252461.0
KEN,2023,1952.30457929636,,63.646,34.7,55339003.0
KEN,2024,2206.1349785176,,,,56432944.0
KIR,2015,1639.85274740652,7.21568632,65.831,42.2,116815.0
KIR,2016,1742.66799324117,9.04265118,65.799,42.6,118478.0
KIR,2017,1853.05122713319,9.68424225,65.787,42.8,120275.0
KIR,2018,1912.73809378187,10.89694214,65.807,42.8,122084.0
KIR,2019,1750.9977188915,10.16600227,65.866,42.4,123921.0
KIR,2020,1751.7823197053,13.53000164,65.205,41.9,126099.0
KIR,2021,2222.04829512346,11.65399933,64.148,41.3,128377.0
KIR,2022,2069.76720110559,10.49855042,66.269,40.6,130469.0
KIR,2023,2177.70114080416,,66.473,39.7,132530.0
KIR,2024,2288.63458265531,,,,134518.0
PRK,2015,,,72.825,17.2,25575350.0
PRK,2016,,,72.971,16.5,25698326.0
PRK,2017,,,73.034,15.4,25817709.0
PRK,2018,,,73.02,14.8,25931147.0
PRK,2019,,,72.928,14.3,26037632.0
PRK,2020,,,72.783,14.1,26136312.0
PRK,2021,,,73.437,14.1,26232534.0
PRK,2022,,,73.641,14.3,26328845.0
PRK,2023,,,73.642,14.5,26418204.0
PRK,2024,,,,,26498823.0
KOR,2015,28737.4391706499,6.72447348,82.0243902439024,2.9,51014947.0
KOR,2016,29280.4403170048,6.89293242,82.2756097560976,2.8,51217803.0
KOR,2017,31600.7358741365,7.04771852,82.6268292682927,2.7,51361911.0
KOR,2018,33447.1562836166,7.46262026,82.6268292682927,2.7,51585058.0
KOR,2019,31902.4169048194,8.1267519,83.2268292682927,2.6,51764822.0
KOR,2020,31721.2989141857,8.3554945,83.4268292682927,2.5,51836239.0
KOR,2021,35125.5224984723,8.95732689,83.5268292682927,2.4,51769539.0
KOR,2022,32394.6833725203,9.43414211,82.6804878048781,2.4,51672569.0
KOR,2023,33121.3712885508,9.88014412,83.4292682926829,2.3,51712619.0
KOR,2024,,,,,51751065.0
XKX,2015,3520.62850699375,,76.024,13.0,1788274.0
XKX,2016,3759.44959067104,,76.748,12.3,1777568.0
XKX,2017,4009.31799347588,,77.105,11.5,1791019.0
XKX,2018,4384.18624084947,,77.117,10.8,1797086.0
XKX,2019,4415.99716107514,,77.249,10.2,1788891.0
XKX,2020,4310.89065548799,,74.212,9.6,1790151.0
XKX,2021,5270.42965289833,,74.981,9.1,1786079.0
XKX,2022,5290.94747224687,,77.623,8.7,1768096.0
XKX,2023,6221.20365212094,,78.033,8.3,1682668.0
XKX,2024,7299.43498083118,,,,1527324.0
KWT,2015,29882.2126867068,4.21497965,79.3765609756098,7.8,3834574.0
KWT,2016,27323.6890643847,4.73096323,79.6775853658537,7.7,4004096.0
KWT,2017,29047.6535822842,4.65326786,79.9160731707317,7.6,4154812.0
KWT,2018,32067.9623689512,5.18862629,80.1063658536585,7.6,4323515.0
KWT,2019,31707.8737464917,5.2627306,81.969756097561,7.6,4442316.0
KWT,2020,25236.0755520534,6.23488235,78.7609756097561,7.7,4400267.0
KWT,2021,34018.6342879647,5.50187826,78.7365853658537,7.6,4360865.0
KWT,2022,39981.7690981957,4.26875782,80.5878048780488,7.6,4589643.0
KWT,2023,34075.8490439847,,83.1878048780488,7.6,4853420.0
KWT,2024,32213.8622292316,,,,4973861.0
KGZ,2015,1105.65193844261,7.14930916,70.6512195121951,19.4,6040036.0
KGZ,2016,1103.27489428412,6.41248226,70.9512195121951,18.4,6175338.0
KGZ,2017,1221.39046807082,6.18586349,71.2,17.5,6306696.0
KGZ,2018,1283.5203037417,5.01030922,71.4,16.7,6444079.0
KGZ,2019,1421.99927504102,4.25461817,71.6,16.1,6590211.0
KGZ,2020,1229.51766602907,4.94803715,71.8,15.6,6726596.0
KGZ,2021,1349.99730650542,5.35275412,71.9,15.3,6851224.0
KGZ,2022,1739.72018344174,4.92258883,72.0487804878049,15.1,6975220.0
KGZ,2023,2138.22210211478,,72.2487804878049,14.9,7099750.0
KGZ,2024,2419.26553574523,,,,7224614.0
LAO,2015,2121.01339097363,2.45366454,66.688,47.1,6801645.0
LAO,2016,2303.22156035363,2.36087489,67.014,45.2,6908802.0
LAO,2017,2432.43059478511,2.52606821,67.345,43.5,7018147.0
LAO,2018,2545.1075420815,2.24630046,67.594,41.9,7128045.0
LAO,2019,2589.32081035237,2.60312223,67.911,40.4,7237636.0
LAO,2020,2583.77730696131,2.05965185,68.339,39.0,7346533.0
LAO,2021,2526.05105018529,2.74392009,67.807,37.7,7453194.0
LAO,2022,2046.40440255621,2.01825476,68.715,36.4,7559007.0
LAO,2023,2066.94979776957,,68.964,35.2,7664993.0
LAO,2024,2123.97909411797,,,,7769819.0
LVA,2015,13321.9753140616,5.65211773,74.4804878048781,4.3,1977527.0
LVA,2016,13838.5266823272,6.1332593,74.580487804878,4.0,1959537.0
LVA,2017,15132.4958333982,5.96542788,74.6292682926829,3.7,1942248.0
LVA,2018,17252.1710428626,6.18867874,74.7829268292683,3.6,1927174.0
LVA,2019,17294.9751600969,6.63697243,75.3878048780488,3.4,1913822.0
